Date,Open,High,Low,Close,Adj Close,Volume,ticker
2022-07-13,250.19000244140625,253.5500030517578,248.11000061035156,252.72000122070312,251.47601318359375,29497400.0,MSFT
2022-07-14,250.57000732421875,255.13999938964844,245.94000244140625,254.0800018310547,252.8293304443359,25102800.0,MSFT
2022-07-15,255.72000122070312,260.3699951171875,254.77000427246097,256.7200012207031,255.4563140869141,29774100.0,MSFT
2022-07-18,259.75,260.8399963378906,253.3000030517578,254.25,252.99847412109375,20975000.0,MSFT
2022-07-19,257.5799865722656,259.7200012207031,253.67999267578125,259.5299987792969,258.25250244140625,25012600.0,MSFT
2022-07-20,259.8999938964844,264.8699951171875,258.9100036621094,262.2699890136719,260.97900390625,22788300.0,MSFT
2022-07-21,259.7900085449219,264.8900146484375,257.0299987792969,264.8399963378906,263.5363464355469,22404700.0,MSFT
2022-07-22,265.239990234375,265.3299865722656,259.07000732421875,260.3599853515625,259.0783996582031,21881300.0,MSFT
2022-07-25,261.0,261.5,256.80999755859375,258.8299865722656,257.555908203125,21056000.0,MSFT
2022-07-26,259.8599853515625,259.8800048828125,249.57000732421875,251.8999938964844,250.6600341796875,39348000.0,MSFT
2022-07-27,261.1600036621094,270.04998779296875,258.8500061035156,268.739990234375,267.4171447753906,45994000.0,MSFT
2022-07-28,269.75,277.8399963378906,267.8699951171875,276.4100036621094,275.0494079589844,33459300.0,MSFT
2022-07-29,277.70001220703125,282.0,276.6300048828125,280.739990234375,279.35809326171875,32152800.0,MSFT
2022-08-01,277.82000732421875,281.2799987792969,275.8399963378906,278.010009765625,276.64154052734375,21539600.0,MSFT
2022-08-02,276.0,277.8900146484375,272.3800048828125,274.82000732421875,273.46722412109375,22754200.0,MSFT
2022-08-03,276.760009765625,283.5,276.6099853515625,282.4700012207031,281.0795593261719,23518900.0,MSFT
2022-08-04,281.79998779296875,283.79998779296875,280.1700134277344,283.6499938964844,282.2537536621094,18098700.0,MSFT
2022-08-05,279.1499938964844,283.6499938964844,278.67999267578125,282.9100036621094,281.51739501953125,16774600.0,MSFT
2022-08-08,284.04998779296875,285.9200134277344,279.32000732421875,280.32000732421875,278.9401550292969,18739200.0,MSFT
2022-08-09,279.6400146484375,283.0799865722656,277.6099853515625,282.29998779296875,280.910400390625,23405200.0,MSFT
2022-08-10,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,287.73663330078125,24687800.0,MSFT
2022-08-11,290.8500061035156,291.2099914550781,286.510009765625,287.0199890136719,285.6071472167969,20065900.0,MSFT
2022-08-12,288.4800109863281,291.9100036621094,286.94000244140625,291.9100036621094,290.4731140136719,22619700.0,MSFT
2022-08-15,291.0,294.17999267578125,290.1099853515625,293.4700012207031,292.02545166015625,18085700.0,MSFT
2022-08-16,291.989990234375,294.0400085449219,290.4200134277344,292.7099914550781,291.2691650390625,18102900.0,MSFT
2022-08-17,289.739990234375,293.3500061035156,289.4700012207031,291.32000732421875,290.5013427734375,18253400.0,MSFT
2022-08-18,290.19000244140625,291.9100036621094,289.0799865722656,290.1700134277344,289.35455322265625,17186200.0,MSFT
2022-08-19,288.8999938964844,289.25,285.55999755859375,286.1499938964844,285.3458557128906,20570000.0,MSFT
2022-08-22,282.0799865722656,282.4599914550781,277.2200012207031,277.75,276.9694519042969,25061100.0,MSFT
2022-08-23,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,275.66314697265625,17527400.0,MSFT
2022-08-24,275.4100036621094,277.2300109863281,275.1099853515625,275.7900085449219,275.0149841308594,18137000.0,MSFT
2022-08-25,277.3299865722656,279.0199890136719,274.5199890136719,278.8500061035156,278.0663757324219,16583400.0,MSFT
2022-08-26,279.0799865722656,280.3399963378906,267.9800109863281,268.0899963378906,267.33660888671875,27549300.0,MSFT
2022-08-29,265.8500061035156,267.3999938964844,263.8500061035156,265.2300109863281,264.4846496582031,20338500.0,MSFT
2022-08-30,266.6700134277344,267.04998779296875,260.6600036621094,262.9700012207031,262.2309875488281,22767100.0,MSFT
2022-08-31,265.3900146484375,267.1099853515625,261.3299865722656,261.4700012207031,260.7351989746094,24791800.0,MSFT
2022-09-01,258.8699951171875,260.8900146484375,255.41000366210935,260.3999938964844,259.668212890625,23263400.0,MSFT
2022-09-02,261.70001220703125,264.739990234375,254.47000122070312,256.05999755859375,255.3404083251953,22855400.0,MSFT
2022-09-06,256.20001220703125,257.8299865722656,251.94000244140625,253.25,252.53829956054688,21328200.0,MSFT
2022-09-07,254.6999969482422,258.8299865722656,253.22000122070312,258.0899963378906,257.3647155761719,24126700.0,MSFT
2022-09-08,257.510009765625,260.42999267578125,254.7899932861328,258.5199890136719,257.7934875488281,20319900.0,MSFT
2022-09-09,260.5,265.2300109863281,260.2900085449219,264.4599914550781,263.716796875,22084700.0,MSFT
2022-09-12,265.7799987792969,267.45001220703125,265.1600036621094,266.6499938964844,265.900634765625,18747700.0,MSFT
2022-09-13,258.8399963378906,260.3999938964844,251.58999633789065,251.9900054931641,251.2818603515625,33353300.0,MSFT
2022-09-14,253.52999877929688,254.22999572753903,249.86000061035156,252.22000122070312,251.51119995117188,23913000.0,MSFT
2022-09-15,249.77000427246097,251.3999938964844,244.02000427246097,245.3800048828125,244.6904296875,31530900.0,MSFT
2022-09-16,244.2599945068359,245.3000030517578,242.05999755859375,244.7400054931641,244.05223083496097,39791800.0,MSFT
2022-09-19,242.47000122070312,245.13999938964844,240.8500061035156,244.52000427246097,243.8328399658203,26826900.0,MSFT
2022-09-20,242.07000732421875,243.5099945068359,239.63999938964844,242.4499969482422,241.76866149902344,26660300.0,MSFT
2022-09-21,244.27000427246097,247.66000366210935,238.8999938964844,238.9499969482422,238.2784881591797,28625600.0,MSFT
2022-09-22,237.8699951171875,243.86000061035156,237.57000732421875,240.97999572753903,240.3027801513672,31061200.0,MSFT
2022-09-23,239.5399932861328,241.1300048828125,235.1999969482422,237.9199981689453,237.2513885498047,34176000.0,MSFT
2022-09-26,237.0500030517578,241.4499969482422,236.8999938964844,237.4499969482422,236.78269958496097,27694200.0,MSFT
2022-09-27,239.97999572753903,241.8000030517578,234.5,236.41000366210935,235.74563598632812,27018700.0,MSFT
2022-09-28,236.80999755859375,242.3300018310547,234.72999572753903,241.07000732421875,240.39254760742188,29029700.0,MSFT
2022-09-29,238.88999938964844,239.9499969482422,234.41000366210935,237.5,236.8325653076172,27484200.0,MSFT
2022-09-30,238.2899932861328,240.5399932861328,232.72999572753903,232.8999938964844,232.2454833984375,35694800.0,MSFT
2022-10-03,235.41000366210935,241.61000061035156,234.66000366210935,240.7400054931641,240.06346130371097,28880400.0,MSFT
2022-10-04,245.08999633789065,250.36000061035156,244.97999572753903,248.8800048828125,248.1805877685547,34888400.0,MSFT
2022-10-05,245.9900054931641,250.5800018310547,244.1000061035156,249.1999969482422,248.4996795654297,20347100.0,MSFT
2022-10-06,247.92999267578125,250.33999633789065,246.0800018310547,246.7899932861328,246.0964508056641,20239900.0,MSFT
2022-10-07,240.8999938964844,241.32000732421875,233.1699981689453,234.2400054931641,233.5817413330078,37769600.0,MSFT
2022-10-10,233.0500030517578,234.55999755859375,226.72999572753903,229.25,228.6057586669922,29743600.0,MSFT
2022-10-11,227.6199951171875,229.05999755859375,224.11000061035156,225.41000366210935,224.77655029296875,30474000.0,MSFT
2022-10-12,225.3999938964844,227.86000061035156,223.9600067138672,225.75,225.11558532714844,21903900.0,MSFT
2022-10-13,219.8500061035156,236.1000061035156,219.1300048828125,234.2400054931641,233.5817413330078,42551800.0,MSFT
2022-10-14,235.5399932861328,237.2400054931641,228.33999633789065,228.55999755859375,227.91769409179688,30198600.0,MSFT
2022-10-17,235.82000732421875,238.9600067138672,235.13999938964844,237.52999877929688,236.86248779296875,28142300.0,MSFT
2022-10-18,243.2400054931641,243.92999267578125,235.3699951171875,238.5,237.8297576904297,26329600.0,MSFT
2022-10-19,237.0399932861328,239.61000061035156,234.2899932861328,236.47999572753903,235.8154296875,19985700.0,MSFT
2022-10-20,235.77000427246097,241.30999755859375,234.8699951171875,236.1499938964844,235.48635864257812,21811000.0,MSFT
2022-10-21,234.7400054931641,243.0,234.5,242.1199951171875,241.4395751953125,26299700.0,MSFT
2022-10-24,243.7599945068359,247.83999633789065,241.3000030517578,247.25,246.55517578125,24911200.0,MSFT
2022-10-25,247.2599945068359,251.0399932861328,245.8300018310547,250.66000366210935,249.95558166503903,34775500.0,MSFT
2022-10-26,231.1699981689453,238.3000030517578,230.05999755859375,231.32000732421875,230.66993713378903,82543200.0,MSFT
2022-10-27,231.0399932861328,233.69000244140625,225.77999877929688,226.75,226.11277770996097,40424600.0,MSFT
2022-10-28,226.2400054931641,236.6000061035156,226.0500030517578,235.8699951171875,235.20713806152344,40647700.0,MSFT
2022-10-31,233.7599945068359,234.9199981689453,231.1499938964844,232.1300048828125,231.4776611328125,28357300.0,MSFT
2022-11-01,234.6000061035156,235.7400054931641,227.3300018310547,228.1699981689453,227.52879333496097,30592300.0,MSFT
2022-11-02,229.4600067138672,231.3000030517578,220.0399932861328,220.1000061035156,219.48147583007812,38407000.0,MSFT
2022-11-03,220.08999633789065,220.41000366210935,213.97999572753903,214.25,213.6479034423828,36633900.0,MSFT
2022-11-04,217.5500030517578,221.58999633789065,213.42999267578125,221.38999938964844,220.7678375244141,36789100.0,MSFT
2022-11-07,221.9900054931641,228.41000366210935,221.27999877929688,227.8699951171875,227.22962951660156,33498000.0,MSFT
2022-11-08,228.6999969482422,231.6499938964844,225.83999633789065,228.8699951171875,228.2268218994141,28192500.0,MSFT
2022-11-09,227.3699951171875,228.6300048828125,224.3300018310547,224.5099945068359,223.8790740966797,27852900.0,MSFT
2022-11-10,235.42999267578125,243.3300018310547,235.0,242.97999572753903,242.2971649169922,46268000.0,MSFT
2022-11-11,242.9900054931641,247.9900054931641,241.92999267578125,247.11000061035156,246.41555786132812,34620200.0,MSFT
2022-11-14,241.9900054931641,243.91000366210935,239.2100067138672,241.5500030517578,240.8711853027344,31123300.0,MSFT
2022-11-15,245.66000366210935,247.0,240.02999877929688,241.97000122070312,241.29000854492188,31390100.0,MSFT
2022-11-16,242.7899932861328,243.8000030517578,240.4199981689453,241.72999572753903,241.72999572753903,24093300.0,MSFT
2022-11-17,237.77999877929688,243.25,237.6300048828125,241.67999267578125,241.67999267578125,23123500.0,MSFT
2022-11-18,243.5099945068359,243.7400054931641,239.02999877929688,241.22000122070312,241.22000122070312,27613500.0,MSFT
2022-11-21,241.42999267578125,244.6699981689453,241.19000244140625,242.0500030517578,242.0500030517578,26394700.0,MSFT
2022-11-22,243.58999633789065,245.30999755859375,240.7100067138672,245.02999877929688,245.02999877929688,19665700.0,MSFT
2022-11-23,245.11000061035156,248.27999877929688,244.27000427246097,247.5800018310547,247.5800018310547,19508500.0,MSFT
2022-11-25,247.30999755859375,248.6999969482422,246.72999572753903,247.4900054931641,247.4900054931641,9200800.0,MSFT
2022-11-28,246.0800018310547,246.6499938964844,240.8000030517578,241.7599945068359,241.7599945068359,24778200.0,MSFT
2022-11-29,241.3999938964844,242.7899932861328,238.2100067138672,240.3300018310547,240.3300018310547,17956300.0,MSFT
2022-11-30,240.57000732421875,255.3300018310547,239.86000061035156,255.13999938964844,255.13999938964844,47553800.0,MSFT
2022-12-01,253.8699951171875,256.1199951171875,250.9199981689453,254.69000244140625,254.69000244140625,26041500.0,MSFT
2022-12-02,249.82000732421875,256.05999755859375,249.69000244140625,255.02000427246097,255.02000427246097,21522800.0,MSFT
2022-12-05,252.0099945068359,253.82000732421875,248.05999755859375,250.1999969482422,250.1999969482422,23435300.0,MSFT
2022-12-06,250.82000732421875,251.86000061035156,243.77999877929688,245.1199951171875,245.1199951171875,22463700.0,MSFT
2022-12-07,244.8300018310547,246.16000366210935,242.2100067138672,244.3699951171875,244.3699951171875,20481500.0,MSFT
2022-12-08,244.83999633789065,248.7400054931641,243.05999755859375,247.3999938964844,247.3999938964844,22611800.0,MSFT
2022-12-09,244.6999969482422,248.30999755859375,244.16000366210935,245.4199981689453,245.4199981689453,20607100.0,MSFT
2022-12-12,247.44500732421875,252.5399932861328,247.17999267578125,252.5099945068359,252.5099945068359,27520536.0,MSFT
2022-01-03 00:00:00,476.2999877929687,477.8500061035156,473.8500061035156,477.7099914550781,472.2423095703125,72668200.0,SPY
2022-01-04 00:00:00,479.2200012207031,479.9800109863281,475.5799865722656,477.5499877929687,472.0841064453125,71178700.0,SPY
2022-01-05 00:00:00,477.1600036621094,477.9800109863281,468.2799987792969,468.3800048828125,463.0190734863281,104538900.0,SPY
2022-01-06 00:00:00,467.8900146484375,470.8200073242187,465.4299926757813,467.94000244140625,462.5841369628906,86858900.0,SPY
2022-01-07 00:00:00,467.9500122070313,469.2000122070313,464.6499938964844,466.0899963378906,460.75531005859375,85111600.0,SPY
2022-01-10 00:00:00,462.7000122070313,465.739990234375,456.6000061035156,465.510009765625,460.1819458007813,119362000.0,SPY
2022-01-11 00:00:00,465.2300109863281,469.8500061035156,462.0499877929687,469.75,464.3734436035156,74303100.0,SPY
